RxnID,Pathway,fasta_id,smiles,pred_log10[kcat(s^-1)],pred_log10[Km(mM)],pred_log10[kcat/Km(s^-1mM^-1)]
arm_TAGAH1819Z18111Z1845Z9Z12Z15Z,Glycerolipid metabolism,A0A2K3CNS0_wild,O,1.674396753,-0.391487539,1.393553734
arm_TAGAH1819Z18111Z1845Z9Z12Z15Z,Glycerolipid metabolism,A0A2K3CNS0_wild,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COC(=O)CCC/C=C\CC/C=C\C/C=C\C/C=C\CC)OC(=O)CCCCCCCCC/C=C\CCCCCC,0.311224729,-1.804657578,1.449868798
arm_TAGAH1819Z18111Z1845Z9Z12Z15Z,Glycerolipid metabolism,A0A2K3CNU4_wild,O,1.318306327,-0.347388625,0.713401675
arm_TAGAH1819Z18111Z1845Z9Z12Z15Z,Glycerolipid metabolism,A0A2K3CNU4_wild,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COC(=O)CCC/C=C\CC/C=C\C/C=C\C/C=C\CC)OC(=O)CCCCCCCCC/C=C\CCCCCC,-0.096287623,-1.60505271,0.908349872
arm_TAGAH1819Z18111Z1845Z9Z12Z15Z,Glycerolipid metabolism,A0A2K3CX99_wild,O,1.983316779,0.080360517,1.200588346
arm_TAGAH1819Z18111Z1845Z9Z12Z15Z,Glycerolipid metabolism,A0A2K3CX99_wild,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COC(=O)CCC/C=C\CC/C=C\C/C=C\C/C=C\CC)OC(=O)CCCCCCCCC/C=C\CCCCCC,0.789883375,-0.898982823,1.103448629
arm_TAGAH1819Z18111Z1845Z9Z12Z15Z,Glycerolipid metabolism,A0A2K3CXJ3_wild,O,1.674777746,0.549110055,0.858112693
arm_TAGAH1819Z18111Z1845Z9Z12Z15Z,Glycerolipid metabolism,A0A2K3CXJ3_wild,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COC(=O)CCC/C=C\CC/C=C\C/C=C\C/C=C\CC)OC(=O)CCCCCCCCC/C=C\CCCCCC,0.668683469,-0.551846385,0.77598387
arm_TAGAH1819Z18111Z1845Z9Z12Z15Z,Glycerolipid metabolism,A0A2K3D3D3_wild,O,2.215553522,-0.069598481,1.319882751
arm_TAGAH1819Z18111Z1845Z9Z12Z15Z,Glycerolipid metabolism,A0A2K3D3D3_wild,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COC(=O)CCC/C=C\CC/C=C\C/C=C\C/C=C\CC)OC(=O)CCCCCCCCC/C=C\CCCCCC,0.966392815,-1.388455391,1.465262651
arm_TAGAH1819Z18111Z1845Z9Z12Z15Z,Glycerolipid metabolism,A0A2K3D710_wild,O,1.083993793,-0.499323994,0.597153485
arm_TAGAH1819Z18111Z1845Z9Z12Z15Z,Glycerolipid metabolism,A0A2K3D710_wild,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COC(=O)CCC/C=C\CC/C=C\C/C=C\C/C=C\CC)OC(=O)CCCCCCCCC/C=C\CCCCCC,-0.210400581,-1.750333548,0.613634586
arm_TAGAH1819Z18111Z1845Z9Z12Z15Z,Glycerolipid metabolism,A0A2K3D712_wild,O,1.086323023,-0.500079513,0.601320088
arm_TAGAH1819Z18111Z1845Z9Z12Z15Z,Glycerolipid metabolism,A0A2K3D712_wild,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COC(=O)CCC/C=C\CC/C=C\C/C=C\C/C=C\CC)OC(=O)CCCCCCCCC/C=C\CCCCCC,-0.214978129,-1.755678892,0.621053576
arm_TAGAH1819Z18111Z1845Z9Z12Z15Z,Glycerolipid metabolism,A0A2K3DJ66_wild,O,1.498929977,-0.405866474,1.3382442
arm_TAGAH1819Z18111Z1845Z9Z12Z15Z,Glycerolipid metabolism,A0A2K3DJ66_wild,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COC(=O)CCC/C=C\CC/C=C\C/C=C\C/C=C\CC)OC(=O)CCCCCCCCC/C=C\CCCCCC,0.325102746,-1.458861351,1.360175371
arm_TAGAH1819Z18111Z1845Z9Z12Z15Z,Glycerolipid metabolism,A0A2K3DJA9_wild,O,1.298353791,-0.23264727,0.978991866
arm_TAGAH1819Z18111Z1845Z9Z12Z15Z,Glycerolipid metabolism,A0A2K3DJA9_wild,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COC(=O)CCC/C=C\CC/C=C\C/C=C\C/C=C\CC)OC(=O)CCCCCCCCC/C=C\CCCCCC,0.007989938,-1.313728094,0.954646587
arm_TAGAH1819Z18111Z1845Z9Z12Z15Z,Glycerolipid metabolism,A0A2K3DNL2_wild,O,1.090560675,-0.6161834,1.18495059
arm_TAGAH1819Z18111Z1845Z9Z12Z15Z,Glycerolipid metabolism,A0A2K3DNL2_wild,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COC(=O)CCC/C=C\CC/C=C\C/C=C\C/C=C\CC)OC(=O)CCCCCCCCC/C=C\CCCCCC,-0.277481288,-1.938441873,1.369187713
arm_TAGAH1819Z18111Z1845Z9Z12Z15Z,Glycerolipid metabolism,A0A2K3DSP4_wild,O,1.604065537,0.430392563,0.748819232
arm_TAGAH1819Z18111Z1845Z9Z12Z15Z,Glycerolipid metabolism,A0A2K3DSP4_wild,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COC(=O)CCC/C=C\CC/C=C\C/C=C\C/C=C\CC)OC(=O)CCCCCCCCC/C=C\CCCCCC,0.45230332,-0.858657002,0.887313366
arm_TAGAH1819Z18111Z1845Z9Z12Z15Z,Glycerolipid metabolism,A0A2K3DV73_wild,O,1.299811959,-0.627304137,1.012681723
arm_TAGAH1819Z18111Z1845Z9Z12Z15Z,Glycerolipid metabolism,A0A2K3DV73_wild,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COC(=O)CCC/C=C\CC/C=C\C/C=C\C/C=C\CC)OC(=O)CCCCCCCCC/C=C\CCCCCC,-0.174168736,-1.915459871,1.112661004
arm_TAGAH1819Z18111Z1845Z9Z12Z15Z,Glycerolipid metabolism,A0A2K3DYG4_wild,O,1.518248558,-0.670566797,1.197124243
arm_TAGAH1819Z18111Z1845Z9Z12Z15Z,Glycerolipid metabolism,A0A2K3DYG4_wild,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COC(=O)CCC/C=C\CC/C=C\C/C=C\C/C=C\CC)OC(=O)CCCCCCCCC/C=C\CCCCCC,0.204645202,-1.948562622,1.232334733
arm_TAGAH1819Z18111Z1845Z9Z12Z15Z,Glycerolipid metabolism,A0A2K3E4U8_wild,O,1.536249161,0.210874319,1.361546159
arm_TAGAH1819Z18111Z1845Z9Z12Z15Z,Glycerolipid metabolism,A0A2K3E4U8_wild,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COC(=O)CCC/C=C\CC/C=C\C/C=C\C/C=C\CC)OC(=O)CCCCCCCCC/C=C\CCCCCC,0.37746188,-0.793524265,1.258332014
arm_TAGAH1819Z18111Z1845Z9Z12Z15Z,Glycerolipid metabolism,A8J056_wild,O,2.119389534,-0.033908162,1.762816668
arm_TAGAH1819Z18111Z1845Z9Z12Z15Z,Glycerolipid metabolism,A8J056_wild,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COC(=O)CCC/C=C\CC/C=C\C/C=C\C/C=C\CC)OC(=O)CCCCCCCCC/C=C\CCCCCC,0.912751079,-0.851872444,1.610957503
arm_TAGAH1819Z1819Z160,Glycerolipid metabolism,A0A2K3CNS0_wild,O,1.674396753,-0.391487539,1.393553734
arm_TAGAH1819Z1819Z160,Glycerolipid metabolism,A0A2K3CNS0_wild,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC,0.478242308,-1.34271884,1.336131811
arm_TAGAH1819Z1819Z160,Glycerolipid metabolism,A0A2K3CNU4_wild,O,1.318306327,-0.347388625,0.713401675
arm_TAGAH1819Z1819Z160,Glycerolipid metabolism,A0A2K3CNU4_wild,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC,-3.79E-05,-1.086036921,0.807253063
arm_TAGAH1819Z1819Z160,Glycerolipid metabolism,A0A2K3CX99_wild,O,1.983316779,0.080360517,1.200588346
arm_TAGAH1819Z1819Z160,Glycerolipid metabolism,A0A2K3CX99_wild,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC,1.046099424,-0.401230037,1.023305655
arm_TAGAH1819Z1819Z160,Glycerolipid metabolism,A0A2K3CXJ3_wild,O,1.674777746,0.549110055,0.858112693
arm_TAGAH1819Z1819Z160,Glycerolipid metabolism,A0A2K3CXJ3_wild,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC,0.864407182,-0.146757513,0.656051755
arm_TAGAH1819Z1819Z160,Glycerolipid metabolism,A0A2K3D3D3_wild,O,2.215553522,-0.069598481,1.319882751
arm_TAGAH1819Z1819Z160,Glycerolipid metabolism,A0A2K3D3D3_wild,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC,1.163301229,-0.89145267,1.349784136
arm_TAGAH1819Z1819Z160,Glycerolipid metabolism,A0A2K3D710_wild,O,1.083993793,-0.499323994,0.597153485
arm_TAGAH1819Z1819Z160,Glycerolipid metabolism,A0A2K3D710_wild,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC,-0.073204875,-1.266792059,0.486403137
arm_TAGAH1819Z1819Z160,Glycerolipid metabolism,A0A2K3D712_wild,O,1.086323023,-0.500079513,0.601320088
arm_TAGAH1819Z1819Z160,Glycerolipid metabolism,A0A2K3D712_wild,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC,-0.076420113,-1.272263765,0.495150656
arm_TAGAH1819Z1819Z160,Glycerolipid metabolism,A0A2K3DJ66_wild,O,1.498929977,-0.405866474,1.3382442
arm_TAGAH1819Z1819Z160,Glycerolipid metabolism,A0A2K3DJ66_wild,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC,0.519354641,-0.98573029,1.246121883
arm_TAGAH1819Z1819Z160,Glycerolipid metabolism,A0A2K3DJA9_wild,O,1.298353791,-0.23264727,0.978991866
arm_TAGAH1819Z1819Z160,Glycerolipid metabolism,A0A2K3DJA9_wild,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC,0.174321458,-0.843085647,0.838233292
arm_TAGAH1819Z1819Z160,Glycerolipid metabolism,A0A2K3DNL2_wild,O,1.090560675,-0.6161834,1.18495059
arm_TAGAH1819Z1819Z160,Glycerolipid metabolism,A0A2K3DNL2_wild,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC,-0.126136452,-1.484946132,1.277073264
arm_TAGAH1819Z1819Z160,Glycerolipid metabolism,A0A2K3DSP4_wild,O,1.604065537,0.430392563,0.748819232
arm_TAGAH1819Z1819Z160,Glycerolipid metabolism,A0A2K3DSP4_wild,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC,0.651282549,-0.369743288,0.790080607
arm_TAGAH1819Z1819Z160,Glycerolipid metabolism,A0A2K3DV73_wild,O,1.299811959,-0.627304137,1.012681723
arm_TAGAH1819Z1819Z160,Glycerolipid metabolism,A0A2K3DV73_wild,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC,-0.02081362,-1.46105504,1.001849771
arm_TAGAH1819Z1819Z160,Glycerolipid metabolism,A0A2K3DYG4_wild,O,1.518248558,-0.670566797,1.197124243
arm_TAGAH1819Z1819Z160,Glycerolipid metabolism,A0A2K3DYG4_wild,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC,0.365073442,-1.435821295,1.15188086
arm_TAGAH1819Z1819Z160,Glycerolipid metabolism,A0A2K3E4U8_wild,O,1.536249161,0.210874319,1.361546159
arm_TAGAH1819Z1819Z160,Glycerolipid metabolism,A0A2K3E4U8_wild,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC,0.547361195,-0.365800947,1.158189535
arm_TAGAH1819Z1819Z160,Glycerolipid metabolism,A8J056_wild,O,2.119389534,-0.033908162,1.762816668
arm_TAGAH1819Z1819Z160,Glycerolipid metabolism,A8J056_wild,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC,1.154551268,-0.396316081,1.537118793
arm_TAGAH1819Z1819Z180,Glycerolipid metabolism,A0A2K3CNS0_wild,O,1.674396753,-0.391487539,1.393553734
arm_TAGAH1819Z1819Z180,Glycerolipid metabolism,A0A2K3CNS0_wild,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCCCCCCCCCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC,0.508473277,-1.270371437,1.327996492
arm_TAGAH1819Z1819Z180,Glycerolipid metabolism,A0A2K3CNU4_wild,O,1.318306327,-0.347388625,0.713401675
arm_TAGAH1819Z1819Z180,Glycerolipid metabolism,A0A2K3CNU4_wild,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCCCCCCCCCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC,0.021179056,-1.001543283,0.799178779
arm_TAGAH1819Z1819Z180,Glycerolipid metabolism,A0A2K3CX99_wild,O,1.983316779,0.080360517,1.200588346
arm_TAGAH1819Z1819Z180,Glycerolipid metabolism,A0A2K3CX99_wild,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCCCCCCCCCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC,1.078236818,-0.330649078,1.026643872
arm_TAGAH1819Z1819Z180,Glycerolipid metabolism,A0A2K3CXJ3_wild,O,1.674777746,0.549110055,0.858112693
arm_TAGAH1819Z1819Z180,Glycerolipid metabolism,A0A2K3CXJ3_wild,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCCCCCCCCCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC,0.890150666,-0.071980536,0.654178262
arm_TAGAH1819Z1819Z180,Glycerolipid metabolism,A0A2K3D3D3_wild,O,2.215553522,-0.069598481,1.319882751
arm_TAGAH1819Z1819Z180,Glycerolipid metabolism,A0A2K3D3D3_wild,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCCCCCCCCCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC,1.197698593,-0.824176013,1.344606519
arm_TAGAH1819Z1819Z180,Glycerolipid metabolism,A0A2K3D710_wild,O,1.083993793,-0.499323994,0.597153485
arm_TAGAH1819Z1819Z180,Glycerolipid metabolism,A0A2K3D710_wild,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCCCCCCCCCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC,-0.048248682,-1.179990053,0.482252508
arm_TAGAH1819Z1819Z180,Glycerolipid metabolism,A0A2K3D712_wild,O,1.086323023,-0.500079513,0.601320088
arm_TAGAH1819Z1819Z180,Glycerolipid metabolism,A0A2K3D712_wild,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCCCCCCCCCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC,-0.051599395,-1.185343742,0.49083963
arm_TAGAH1819Z1819Z180,Glycerolipid metabolism,A0A2K3DJ66_wild,O,1.498929977,-0.405866474,1.3382442
arm_TAGAH1819Z1819Z180,Glycerolipid metabolism,A0A2K3DJ66_wild,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCCCCCCCCCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC,0.530878186,-0.913454056,1.237120271
arm_TAGAH1819Z1819Z180,Glycerolipid metabolism,A0A2K3DJA9_wild,O,1.298353791,-0.23264727,0.978991866
arm_TAGAH1819Z1819Z180,Glycerolipid metabolism,A0A2K3DJA9_wild,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCCCCCCCCCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC,0.19482258,-0.771011651,0.829857826
arm_TAGAH1819Z1819Z180,Glycerolipid metabolism,A0A2K3DNL2_wild,O,1.090560675,-0.6161834,1.18495059
arm_TAGAH1819Z1819Z180,Glycerolipid metabolism,A0A2K3DNL2_wild,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCCCCCCCCCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC,-0.109946944,-1.406475306,1.264416456
arm_TAGAH1819Z1819Z180,Glycerolipid metabolism,A0A2K3DSP4_wild,O,1.604065537,0.430392563,0.748819232
arm_TAGAH1819Z1819Z180,Glycerolipid metabolism,A0A2K3DSP4_wild,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCCCCCCCCCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC,0.679172218,-0.293749899,0.782320976
arm_TAGAH1819Z1819Z180,Glycerolipid metabolism,A0A2K3DV73_wild,O,1.299811959,-0.627304137,1.012681723
arm_TAGAH1819Z1819Z180,Glycerolipid metabolism,A0A2K3DV73_wild,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCCCCCCCCCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC,-0.005457861,-1.38267982,0.987333655
arm_TAGAH1819Z1819Z180,Glycerolipid metabolism,A0A2K3DYG4_wild,O,1.518248558,-0.670566797,1.197124243
arm_TAGAH1819Z1819Z180,Glycerolipid metabolism,A0A2K3DYG4_wild,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCCCCCCCCCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC,0.390655011,-1.35635674,1.146053553
arm_TAGAH1819Z1819Z180,Glycerolipid metabolism,A0A2K3E4U8_wild,O,1.536249161,0.210874319,1.361546159
arm_TAGAH1819Z1819Z180,Glycerolipid metabolism,A0A2K3E4U8_wild,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCCCCCCCCCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC,0.573857367,-0.303968906,1.152323008
arm_TAGAH1819Z1819Z180,Glycerolipid metabolism,A8J056_wild,O,2.119389534,-0.033908162,1.762816668
arm_TAGAH1819Z1819Z180,Glycerolipid metabolism,A8J056_wild,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCCCCCCCCCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC,1.170718908,-0.334882438,1.536812901
arm_TAGAH1819Z1819Z18111Z,Glycerolipid metabolism,A0A2K3CNS0_wild,O,1.674396753,-0.391487539,1.393553734
arm_TAGAH1819Z1819Z18111Z,Glycerolipid metabolism,A0A2K3CNS0_wild,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCCCC/C=C\CCCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC,0.537382782,-1.540634871,1.491526961
arm_TAGAH1819Z1819Z18111Z,Glycerolipid metabolism,A0A2K3CNU4_wild,O,1.318306327,-0.347388625,0.713401675
arm_TAGAH1819Z1819Z18111Z,Glycerolipid metabolism,A0A2K3CNU4_wild,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCCCC/C=C\CCCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC,0.059298981,-1.275601864,0.940652728
arm_TAGAH1819Z1819Z18111Z,Glycerolipid metabolism,A0A2K3CX99_wild,O,1.983316779,0.080360517,1.200588346
arm_TAGAH1819Z1819Z18111Z,Glycerolipid metabolism,A0A2K3CX99_wild,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCCCC/C=C\CCCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC,1.069777608,-0.603687882,1.154451132
arm_TAGAH1819Z1819Z18111Z,Glycerolipid metabolism,A0A2K3CXJ3_wild,O,1.674777746,0.549110055,0.858112693
arm_TAGAH1819Z1819Z18111Z,Glycerolipid metabolism,A0A2K3CXJ3_wild,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCCCC/C=C\CCCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC,0.927292466,-0.312951654,0.812060475
arm_TAGAH1819Z1819Z18111Z,Glycerolipid metabolism,A0A2K3D3D3_wild,O,2.215553522,-0.069598481,1.319882751
arm_TAGAH1819Z1819Z18111Z,Glycerolipid metabolism,A0A2K3D3D3_wild,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCCCC/C=C\CCCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC,1.205982924,-1.097086191,1.498375297
arm_TAGAH1819Z1819Z18111Z,Glycerolipid metabolism,A0A2K3D710_wild,O,1.083993793,-0.499323994,0.597153485
arm_TAGAH1819Z1819Z18111Z,Glycerolipid metabolism,A0A2K3D710_wild,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCCCC/C=C\CCCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC,-0.028865173,-1.439550757,0.616791725
arm_TAGAH1819Z1819Z18111Z,Glycerolipid metabolism,A0A2K3D712_wild,O,1.086323023,-0.500079513,0.601320088
arm_TAGAH1819Z1819Z18111Z,Glycerolipid metabolism,A0A2K3D712_wild,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCCCC/C=C\CCCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC,-0.032981984,-1.443981528,0.624954998
arm_TAGAH1819Z1819Z18111Z,Glycerolipid metabolism,A0A2K3DJ66_wild,O,1.498929977,-0.405866474,1.3382442
arm_TAGAH1819Z1819Z18111Z,Glycerolipid metabolism,A0A2K3DJ66_wild,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCCCC/C=C\CCCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC,0.573396742,-1.157865882,1.396019578
arm_TAGAH1819Z1819Z18111Z,Glycerolipid metabolism,A0A2K3DJA9_wild,O,1.298353791,-0.23264727,0.978991866
arm_TAGAH1819Z1819Z18111Z,Glycerolipid metabolism,A0A2K3DJA9_wild,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCCCC/C=C\CCCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC,0.227767825,-1.019055963,0.964687526
arm_TAGAH1819Z1819Z18111Z,Glycerolipid metabolism,A0A2K3DNL2_wild,O,1.090560675,-0.6161834,1.18495059
arm_TAGAH1819Z1819Z18111Z,Glycerolipid metabolism,A0A2K3DNL2_wild,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCCCC/C=C\CCCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC,-0.078883931,-1.650537848,1.393595934
arm_TAGAH1819Z1819Z18111Z,Glycerolipid metabolism,A0A2K3DSP4_wild,O,1.604065537,0.430392563,0.748819232
arm_TAGAH1819Z1819Z18111Z,Glycerolipid metabolism,A0A2K3DSP4_wild,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCCCC/C=C\CCCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC,0.707431793,-0.577035308,0.943654239
arm_TAGAH1819Z1819Z18111Z,Glycerolipid metabolism,A0A2K3DV73_wild,O,1.299811959,-0.627304137,1.012681723
arm_TAGAH1819Z1819Z18111Z,Glycerolipid metabolism,A0A2K3DV73_wild,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCCCC/C=C\CCCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC,0.014685553,-1.647534966,1.140056133
arm_TAGAH1819Z1819Z18111Z,Glycerolipid metabolism,A0A2K3DYG4_wild,O,1.518248558,-0.670566797,1.197124243
arm_TAGAH1819Z1819Z18111Z,Glycerolipid metabolism,A0A2K3DYG4_wild,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCCCC/C=C\CCCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC,0.408172369,-1.630344987,1.276474237
arm_TAGAH1819Z1819Z18111Z,Glycerolipid metabolism,A0A2K3E4U8_wild,O,1.536249161,0.210874319,1.361546159
arm_TAGAH1819Z1819Z18111Z,Glycerolipid metabolism,A0A2K3E4U8_wild,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCCCC/C=C\CCCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC,0.618469596,-0.528862774,1.316570163
arm_TAGAH1819Z1819Z18111Z,Glycerolipid metabolism,A8J056_wild,O,2.119389534,-0.033908162,1.762816668
arm_TAGAH1819Z1819Z18111Z,Glycerolipid metabolism,A8J056_wild,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCCCC/C=C\CCCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC,1.222397327,-0.554960847,1.6812222
arm_TAGAH1819Z1819Z1819Z,Glycerolipid metabolism,A0A2K3CNS0_wild,O,1.674396753,-0.391487539,1.393553734
arm_TAGAH1819Z1819Z1819Z,Glycerolipid metabolism,A0A2K3CNS0_wild,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCC/C=C\CCCCCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC,0.574302316,-1.535165787,1.528407335
arm_TAGAH1819Z1819Z1819Z,Glycerolipid metabolism,A0A2K3CNU4_wild,O,1.318306327,-0.347388625,0.713401675
arm_TAGAH1819Z1819Z1819Z,Glycerolipid metabolism,A0A2K3CNU4_wild,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCC/C=C\CCCCCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC,0.093449436,-1.275725484,0.975826859
arm_TAGAH1819Z1819Z1819Z,Glycerolipid metabolism,A0A2K3CX99_wild,O,1.983316779,0.080360517,1.200588346
arm_TAGAH1819Z1819Z1819Z,Glycerolipid metabolism,A0A2K3CX99_wild,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCC/C=C\CCCCCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC,1.090117216,-0.606705546,1.202591181
